CNTYVTD,VTDKEY,BidenD_24P_President,CornejoD_24P_President,LockeD_24P_President,LozadaD_24P_President,PerezD_24P_President,PhillipsD_24P_President,UygurD_24P_President,WilliamsonD_24P_President,BidenD_24P_President_Percentage,CornejoD_24P_President_Percentage,LockeD_24P_President_Percentage,LozadaD_24P_President_Percentage,PerezD_24P_President_Percentage,PhillipsD_24P_President_Percentage,UygurD_24P_President_Percentage,WilliamsonD_24P_President_Percentage
270109,197,103,0,2,1,2,4,0,1,0.911504424778761,0.0,0.017699115044247787,0.008849557522123894,0.017699115044247787,0.035398230088495575,0.0,0.008849557522123894
270110,198,10,0,0,1,0,0,0,0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
270111,199,224,2,2,3,2,4,1,3,0.9294605809128631,0.008298755186721992,0.008298755186721992,0.012448132780082987,0.008298755186721992,0.016597510373443983,0.004149377593360996,0.012448132780082987
270113,200,86,2,1,2,3,5,1,5,0.819047619047619,0.01904761904761905,0.009523809523809525,0.01904761904761905,0.02857142857142857,0.047619047619047616,0.009523809523809525,0.047619047619047616
270114,201,106,1,0,1,2,4,0,3,0.905982905982906,0.008547008547008548,0.0,0.008547008547008548,0.017094017094017096,0.03418803418803419,0.0,0.02564102564102564
270115,202,107,0,3,1,0,4,1,10,0.8492063492063492,0.0,0.023809523809523808,0.007936507936507936,0.0,0.031746031746031744,0.007936507936507936,0.07936507936507936
270116,203,83,1,2,1,1,3,3,6,0.83,0.01,0.02,0.01,0.01,0.03,0.03,0.06
270117,204,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270118,205,73,0,0,0,2,4,0,3,0.8902439024390244,0.0,0.0,0.0,0.024390243902439025,0.04878048780487805,0.0,0.036585365853658534
270119,206,81,0,1,0,2,0,0,7,0.8901098901098901,0.0,0.01098901098901099,0.0,0.02197802197802198,0.0,0.0,0.07692307692307693
270201,207,109,0,1,1,1,1,0,7,0.9083333333333333,0.0,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.058333333333333334
270202,208,153,2,3,0,1,10,0,9,0.8595505617977528,0.011235955056179775,0.016853932584269662,0.0,0.0056179775280898875,0.056179775280898875,0.0,0.05056179775280899
270203,209,96,1,2,1,1,2,2,3,0.8888888888888888,0.009259259259259259,0.018518518518518517,0.009259259259259259,0.009259259259259259,0.018518518518518517,0.018518518518518517,0.027777777777777776
270204,210,57,2,0,1,0,0,1,4,0.8769230769230769,0.03076923076923077,0.0,0.015384615384615385,0.0,0.0,0.015384615384615385,0.06153846153846154
270205,211,239,0,6,2,1,7,3,4,0.9122137404580153,0.0,0.022900763358778626,0.007633587786259542,0.003816793893129771,0.026717557251908396,0.011450381679389313,0.015267175572519083
270206,212,147,2,0,0,2,7,3,6,0.8802395209580839,0.011976047904191617,0.0,0.0,0.011976047904191617,0.041916167664670656,0.017964071856287425,0.03592814371257485
270207,213,148,0,0,1,1,8,3,6,0.8862275449101796,0.0,0.0,0.005988023952095809,0.005988023952095809,0.04790419161676647,0.017964071856287425,0.03592814371257485
270208,214,279,2,2,6,3,4,2,8,0.9117647058823529,0.006535947712418301,0.006535947712418301,0.0196078431372549,0.00980392156862745,0.013071895424836602,0.006535947712418301,0.026143790849673203
270209,215,251,3,1,5,2,5,4,15,0.8776223776223776,0.01048951048951049,0.0034965034965034965,0.017482517482517484,0.006993006993006993,0.017482517482517484,0.013986013986013986,0.05244755244755245
270210,216,295,2,4,2,3,8,2,17,0.8858858858858859,0.006006006006006006,0.012012012012012012,0.006006006006006006,0.009009009009009009,0.024024024024024024,0.006006006006006006,0.05105105105105105
270211,217,64,0,0,0,1,1,0,2,0.9411764705882353,0.0,0.0,0.0,0.014705882352941176,0.014705882352941176,0.0,0.029411764705882353
270212,218,49,0,0,0,0,1,0,2,0.9423076923076923,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.038461538461538464
270213,219,130,0,3,0,0,4,2,1,0.9285714285714286,0.0,0.02142857142857143,0.0,0.0,0.02857142857142857,0.014285714285714285,0.007142857142857143
270214,220,116,3,1,5,2,8,2,6,0.8111888111888111,0.02097902097902098,0.006993006993006993,0.03496503496503497,0.013986013986013986,0.055944055944055944,0.013986013986013986,0.04195804195804196
270215,221,293,2,1,2,2,10,0,11,0.9127725856697819,0.006230529595015576,0.003115264797507788,0.006230529595015576,0.006230529595015576,0.03115264797507788,0.0,0.03426791277258567
270216,222,123,1,2,2,0,7,2,8,0.8482758620689655,0.006896551724137931,0.013793103448275862,0.013793103448275862,0.0,0.04827586206896552,0.013793103448275862,0.05517241379310345
270301,223,59,2,1,1,1,2,0,2,0.8676470588235294,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.0,0.029411764705882353
270302,224,145,3,1,2,2,6,2,4,0.8787878787878788,0.01818181818181818,0.006060606060606061,0.012121212121212121,0.012121212121212121,0.03636363636363636,0.012121212121212121,0.024242424242424242
270303,225,211,5,2,6,4,8,4,7,0.854251012145749,0.020242914979757085,0.008097165991902834,0.024291497975708502,0.016194331983805668,0.032388663967611336,0.016194331983805668,0.02834008097165992
270304,226,6,0,0,0,0,0,1,1,0.75,0.0,0.0,0.0,0.0,0.0,0.125,0.125
270305,227,67,1,0,1,0,5,3,1,0.8589743589743589,0.01282051282051282,0.0,0.01282051282051282,0.0,0.0641025641025641,0.038461538461538464,0.01282051282051282
270306,228,90,2,0,1,4,7,3,9,0.7758620689655172,0.017241379310344827,0.0,0.008620689655172414,0.034482758620689655,0.0603448275862069,0.02586206896551724,0.07758620689655173
270307,229,162,1,5,0,3,6,0,3,0.9,0.005555555555555556,0.027777777777777776,0.0,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666
270308,230,151,0,0,1,3,9,1,4,0.893491124260355,0.0,0.0,0.005917159763313609,0.01775147928994083,0.05325443786982249,0.005917159763313609,0.023668639053254437
270309,231,21,0,1,0,0,0,0,2,0.875,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333
270310,232,9,0,0,0,0,0,1,0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0
270311,233,67,1,2,0,1,5,0,0,0.881578947368421,0.013157894736842105,0.02631578947368421,0.0,0.013157894736842105,0.06578947368421052,0.0,0.0
270312,234,26,0,1,0,0,0,0,4,0.8387096774193549,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.12903225806451613
270313,235,182,0,1,0,5,8,0,6,0.900990099009901,0.0,0.0049504950495049506,0.0,0.024752475247524754,0.039603960396039604,0.0,0.0297029702970297
270314,236,80,0,0,0,1,2,1,5,0.898876404494382,0.0,0.0,0.0,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.056179775280898875
270315,237,104,3,2,1,0,8,2,10,0.8,0.023076923076923078,0.015384615384615385,0.007692307692307693,0.0,0.06153846153846154,0.015384615384615385,0.07692307692307693
270317,238,74,1,4,1,1,0,1,2,0.8809523809523809,0.011904761904761904,0.047619047619047616,0.011904761904761904,0.011904761904761904,0.0,0.011904761904761904,0.023809523809523808
270318,239,122,1,2,0,1,9,1,7,0.8531468531468531,0.006993006993006993,0.013986013986013986,0.0,0.006993006993006993,0.06293706293706294,0.006993006993006993,0.04895104895104895
270319,240,115,1,1,0,1,8,0,7,0.8646616541353384,0.007518796992481203,0.007518796992481203,0.0,0.007518796992481203,0.06015037593984962,0.0,0.05263157894736842
270401,241,148,2,0,1,2,2,3,6,0.9024390243902439,0.012195121951219513,0.0,0.006097560975609756,0.012195121951219513,0.012195121951219513,0.018292682926829267,0.036585365853658534
270402,242,241,4,1,2,0,10,1,7,0.9060150375939849,0.015037593984962405,0.0037593984962406013,0.007518796992481203,0.0,0.03759398496240601,0.0037593984962406013,0.02631578947368421
270404,243,113,2,0,1,2,7,0,6,0.8625954198473282,0.015267175572519083,0.0,0.007633587786259542,0.015267175572519083,0.05343511450381679,0.0,0.04580152671755725
270405,244,213,1,5,2,3,4,1,7,0.902542372881356,0.00423728813559322,0.0211864406779661,0.00847457627118644,0.012711864406779662,0.01694915254237288,0.00423728813559322,0.029661016949152543
270406,245,89,0,1,0,1,3,0,1,0.9368421052631579,0.0,0.010526315789473684,0.0,0.010526315789473684,0.031578947368421054,0.0,0.010526315789473684
270408,246,206,4,2,5,1,10,1,9,0.865546218487395,0.01680672268907563,0.008403361344537815,0.02100840336134454,0.004201680672268907,0.04201680672268908,0.004201680672268907,0.037815126050420166
270409,247,136,1,1,1,1,6,2,1,0.912751677852349,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.040268456375838924,0.013422818791946308,0.006711409395973154
270410,248,64,1,0,1,2,5,0,3,0.8421052631578947,0.013157894736842105,0.0,0.013157894736842105,0.02631578947368421,0.06578947368421052,0.0,0.039473684210526314
270412,249,192,4,2,2,3,11,2,8,0.8571428571428571,0.017857142857142856,0.008928571428571428,0.008928571428571428,0.013392857142857142,0.049107142857142856,0.008928571428571428,0.03571428571428571
270413,250,146,1,2,2,3,5,0,6,0.8848484848484849,0.006060606060606061,0.012121212121212121,0.012121212121212121,0.01818181818181818,0.030303030303030304,0.0,0.03636363636363636
270414,251,153,4,2,1,4,1,4,7,0.8693181818181818,0.022727272727272728,0.011363636363636364,0.005681818181818182,0.022727272727272728,0.005681818181818182,0.022727272727272728,0.03977272727272727
270415,252,103,1,2,2,1,1,2,5,0.8803418803418803,0.008547008547008548,0.017094017094017096,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.017094017094017096,0.042735042735042736
270419,253,38,0,0,0,0,0,0,2,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05
291001,254,82,1,0,0,0,1,0,4,0.9318181818181818,0.011363636363636364,0.0,0.0,0.0,0.011363636363636364,0.0,0.045454545454545456
291002,255,48,0,0,0,1,1,0,2,0.9230769230769231,0.0,0.0,0.0,0.019230769230769232,0.019230769230769232,0.0,0.038461538461538464
291003,256,134,4,3,3,11,4,6,13,0.7528089887640449,0.02247191011235955,0.016853932584269662,0.016853932584269662,0.06179775280898876,0.02247191011235955,0.033707865168539325,0.07303370786516854
291004,257,58,0,0,1,4,3,1,1,0.8529411764705882,0.0,0.0,0.014705882352941176,0.058823529411764705,0.04411764705882353,0.014705882352941176,0.014705882352941176
291005,258,56,0,0,4,5,1,1,0,0.835820895522388,0.0,0.0,0.05970149253731343,0.07462686567164178,0.014925373134328358,0.014925373134328358,0.0
291006,259,153,2,1,7,12,5,4,4,0.8138297872340425,0.010638297872340425,0.005319148936170213,0.03723404255319149,0.06382978723404255,0.026595744680851064,0.02127659574468085,0.02127659574468085
291007,260,86,1,1,0,7,2,1,3,0.8514851485148515,0.009900990099009901,0.009900990099009901,0.0,0.06930693069306931,0.019801980198019802,0.009900990099009901,0.0297029702970297
291008,261,206,3,0,2,6,0,2,9,0.9035087719298246,0.013157894736842105,0.0,0.008771929824561403,0.02631578947368421,0.0,0.008771929824561403,0.039473684210526314
291009,262,69,1,0,2,3,2,0,2,0.8734177215189873,0.012658227848101266,0.0,0.02531645569620253,0.0379746835443038,0.02531645569620253,0.0,0.02531645569620253
291010,263,59,0,0,1,1,0,0,6,0.8805970149253731,0.0,0.0,0.014925373134328358,0.014925373134328358,0.0,0.0,0.08955223880597014
291011,264,65,0,2,7,2,1,0,8,0.7647058823529411,0.0,0.023529411764705882,0.08235294117647059,0.023529411764705882,0.011764705882352941,0.0,0.09411764705882353
291012,265,99,2,1,8,5,3,3,5,0.7857142857142857,0.015873015873015872,0.007936507936507936,0.06349206349206349,0.03968253968253968,0.023809523809523808,0.023809523809523808,0.03968253968253968
291013,266,159,8,0,6,10,1,2,7,0.8238341968911918,0.04145077720207254,0.0,0.031088082901554404,0.05181347150259067,0.0051813471502590676,0.010362694300518135,0.03626943005181347
291014,267,54,3,0,3,4,1,0,3,0.7941176470588235,0.04411764705882353,0.0,0.04411764705882353,0.058823529411764705,0.014705882352941176,0.0,0.04411764705882353
291015,268,57,3,0,2,5,1,1,6,0.76,0.04,0.0,0.02666666666666667,0.06666666666666667,0.013333333333333334,0.013333333333333334,0.08
291016,269,55,0,0,5,4,0,0,5,0.7971014492753623,0.0,0.0,0.07246376811594203,0.057971014492753624,0.0,0.0,0.07246376811594203
291017,270,19,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291018,271,54,2,1,4,4,0,0,4,0.782608695652174,0.028985507246376812,0.014492753623188406,0.057971014492753624,0.057971014492753624,0.0,0.0,0.057971014492753624
291019,272,58,2,1,1,3,2,0,5,0.8055555555555556,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.041666666666666664,0.027777777777777776,0.0,0.06944444444444445
291020,273,113,3,0,3,10,2,0,3,0.8432835820895522,0.022388059701492536,0.0,0.022388059701492536,0.07462686567164178,0.014925373134328358,0.0,0.022388059701492536
291021,274,89,3,1,5,12,1,0,2,0.7876106194690266,0.02654867256637168,0.008849557522123894,0.04424778761061947,0.10619469026548672,0.008849557522123894,0.0,0.017699115044247787
291022,275,57,0,1,2,3,2,0,0,0.8769230769230769,0.0,0.015384615384615385,0.03076923076923077,0.046153846153846156,0.03076923076923077,0.0,0.0
291023,276,113,1,0,8,10,2,1,4,0.8129496402877698,0.007194244604316547,0.0,0.05755395683453238,0.07194244604316546,0.014388489208633094,0.007194244604316547,0.02877697841726619
291024,277,176,2,1,3,11,3,2,11,0.8421052631578947,0.009569377990430622,0.004784688995215311,0.014354066985645933,0.05263157894736842,0.014354066985645933,0.009569377990430622,0.05263157894736842
291025,278,15,0,0,1,3,1,0,3,0.6521739130434783,0.0,0.0,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.0,0.13043478260869565
291026,279,45,1,0,6,2,1,0,1,0.8035714285714286,0.017857142857142856,0.0,0.10714285714285714,0.03571428571428571,0.017857142857142856,0.0,0.017857142857142856
291027,280,14,2,1,0,0,1,0,2,0.7,0.1,0.05,0.0,0.0,0.05,0.0,0.1
291028,281,28,1,1,3,3,1,0,0,0.7567567567567568,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.0,0.0
291029,282,113,2,0,0,10,0,0,8,0.849624060150376,0.015037593984962405,0.0,0.0,0.07518796992481203,0.0,0.0,0.06015037593984962
291030,283,4,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291031,284,75,2,0,2,3,3,0,1,0.872093023255814,0.023255813953488372,0.0,0.023255813953488372,0.03488372093023256,0.03488372093023256,0.0,0.011627906976744186
291032,285,86,7,0,3,7,1,1,3,0.7962962962962963,0.06481481481481481,0.0,0.027777777777777776,0.06481481481481481,0.009259259259259259,0.009259259259259259,0.027777777777777776
291033,286,72,2,0,1,5,1,0,4,0.8470588235294118,0.023529411764705882,0.0,0.011764705882352941,0.058823529411764705,0.011764705882352941,0.0,0.047058823529411764
291034,287,228,6,2,2,6,4,1,12,0.8735632183908046,0.022988505747126436,0.007662835249042145,0.007662835249042145,0.022988505747126436,0.01532567049808429,0.0038314176245210726,0.04597701149425287
291035,288,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291036,289,127,5,2,7,9,7,2,4,0.7791411042944786,0.03067484662576687,0.012269938650306749,0.04294478527607362,0.05521472392638037,0.04294478527607362,0.012269938650306749,0.024539877300613498
291037,290,119,1,3,5,4,3,1,6,0.8380281690140845,0.007042253521126761,0.02112676056338028,0.035211267605633804,0.028169014084507043,0.02112676056338028,0.007042253521126761,0.04225352112676056
291038,291,161,3,0,3,12,5,0,5,0.8518518518518519,0.015873015873015872,0.0,0.015873015873015872,0.06349206349206349,0.026455026455026454,0.0,0.026455026455026454
291039,292,68,1,1,4,6,2,0,7,0.7640449438202247,0.011235955056179775,0.011235955056179775,0.0449438202247191,0.06741573033707865,0.02247191011235955,0.0,0.07865168539325842
291040,293,131,1,0,4,7,4,0,6,0.8562091503267973,0.006535947712418301,0.0,0.026143790849673203,0.0457516339869281,0.026143790849673203,0.0,0.0392156862745098
291041,294,83,3,0,8,16,1,1,10,0.680327868852459,0.02459016393442623,0.0,0.06557377049180328,0.13114754098360656,0.00819672131147541,0.00819672131147541,0.08196721311475409
291042,295,58,2,2,4,4,2,0,4,0.7631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.0,0.05263157894736842
291043,296,60,3,1,5,8,0,0,4,0.7407407407407407,0.037037037037037035,0.012345679012345678,0.06172839506172839,0.09876543209876543,0.0,0.0,0.04938271604938271
291044,297,131,3,1,6,11,2,1,3,0.8291139240506329,0.0189873417721519,0.006329113924050633,0.0379746835443038,0.06962025316455696,0.012658227848101266,0.006329113924050633,0.0189873417721519
291045,298,172,7,0,4,12,5,2,12,0.8037383177570093,0.03271028037383177,0.0,0.018691588785046728,0.056074766355140186,0.02336448598130841,0.009345794392523364,0.056074766355140186
291046,299,129,8,0,2,12,1,2,6,0.80625,0.05,0.0,0.0125,0.075,0.00625,0.0125,0.0375
291047,300,67,1,1,6,13,0,0,6,0.7127659574468085,0.010638297872340425,0.010638297872340425,0.06382978723404255,0.13829787234042554,0.0,0.0,0.06382978723404255
291048,301,143,6,4,3,10,1,0,5,0.8313953488372093,0.03488372093023256,0.023255813953488372,0.01744186046511628,0.05813953488372093,0.005813953488372093,0.0,0.029069767441860465
291049,302,128,5,0,13,14,1,1,9,0.7485380116959064,0.029239766081871343,0.0,0.07602339181286549,0.08187134502923976,0.005847953216374269,0.005847953216374269,0.05263157894736842
291050,303,51,0,0,0,4,5,0,4,0.796875,0.0,0.0,0.0,0.0625,0.078125,0.0,0.0625
291051,304,128,4,1,8,8,5,2,7,0.7852760736196319,0.024539877300613498,0.006134969325153374,0.049079754601226995,0.049079754601226995,0.03067484662576687,0.012269938650306749,0.04294478527607362
291052,305,139,4,2,8,9,3,0,5,0.8176470588235294,0.023529411764705882,0.011764705882352941,0.047058823529411764,0.052941176470588235,0.01764705882352941,0.0,0.029411764705882353
291053,306,21,1,0,2,5,3,0,3,0.6,0.02857142857142857,0.0,0.05714285714285714,0.14285714285714285,0.08571428571428572,0.0,0.08571428571428572
291054,307,185,6,2,5,16,3,2,7,0.8185840707964602,0.02654867256637168,0.008849557522123894,0.022123893805309734,0.07079646017699115,0.01327433628318584,0.008849557522123894,0.030973451327433628
291055,308,145,1,2,3,3,1,1,8,0.8841463414634146,0.006097560975609756,0.012195121951219513,0.018292682926829267,0.018292682926829267,0.006097560975609756,0.006097560975609756,0.04878048780487805
291056,309,182,7,2,7,11,2,5,10,0.8053097345132744,0.030973451327433628,0.008849557522123894,0.030973451327433628,0.048672566371681415,0.008849557522123894,0.022123893805309734,0.04424778761061947
291057,310,67,4,0,1,6,1,3,3,0.788235294117647,0.047058823529411764,0.0,0.011764705882352941,0.07058823529411765,0.011764705882352941,0.03529411764705882,0.03529411764705882
291058,311,106,3,2,8,6,4,1,4,0.7910447761194029,0.022388059701492536,0.014925373134328358,0.05970149253731343,0.04477611940298507,0.029850746268656716,0.007462686567164179,0.029850746268656716
291059,312,15,1,0,1,0,1,0,3,0.7142857142857143,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.14285714285714285
291060,313,114,4,2,8,11,3,1,6,0.7651006711409396,0.026845637583892617,0.013422818791946308,0.053691275167785234,0.0738255033557047,0.020134228187919462,0.006711409395973154,0.040268456375838924
291061,314,59,3,1,5,4,0,0,6,0.7564102564102564,0.038461538461538464,0.01282051282051282,0.0641025641025641,0.05128205128205128,0.0,0.0,0.07692307692307693
291062,315,5,0,0,0,1,1,0,0,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
291063,316,76,2,1,7,5,2,3,0,0.7916666666666666,0.020833333333333332,0.010416666666666666,0.07291666666666667,0.052083333333333336,0.020833333333333332,0.03125,0.0
291064,317,40,2,0,1,3,3,0,1,0.8,0.04,0.0,0.02,0.06,0.06,0.0,0.02
291065,318,98,0,0,8,6,4,1,4,0.8099173553719008,0.0,0.0,0.06611570247933884,0.049586776859504134,0.03305785123966942,0.008264462809917356,0.03305785123966942
291066,319,22,0,0,2,4,1,0,2,0.7096774193548387,0.0,0.0,0.06451612903225806,0.12903225806451613,0.03225806451612903,0.0,0.06451612903225806
291067,320,85,2,1,5,9,3,1,4,0.7727272727272727,0.01818181818181818,0.00909090909090909,0.045454545454545456,0.08181818181818182,0.02727272727272727,0.00909090909090909,0.03636363636363636
291068,321,98,1,1,5,5,4,1,14,0.7596899224806202,0.007751937984496124,0.007751937984496124,0.03875968992248062,0.03875968992248062,0.031007751937984496,0.007751937984496124,0.10852713178294573
291069,322,47,2,0,3,1,0,0,1,0.8703703703703703,0.037037037037037035,0.0,0.05555555555555555,0.018518518518518517,0.0,0.0,0.018518518518518517
291070,323,39,1,0,0,4,1,2,2,0.7959183673469388,0.02040816326530612,0.0,0.0,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.04081632653061224
291071,324,98,0,0,4,2,1,2,6,0.8672566371681416,0.0,0.0,0.035398230088495575,0.017699115044247787,0.008849557522123894,0.017699115044247787,0.05309734513274336
291072,325,111,4,0,2,1,1,0,1,0.925,0.03333333333333333,0.0,0.016666666666666666,0.008333333333333333,0.008333333333333333,0.0,0.008333333333333333
291073,326,146,3,1,2,3,4,1,13,0.8439306358381503,0.017341040462427744,0.005780346820809248,0.011560693641618497,0.017341040462427744,0.023121387283236993,0.005780346820809248,0.07514450867052024
291074,327,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291075,328,85,3,0,4,7,1,2,7,0.7798165137614679,0.027522935779816515,0.0,0.03669724770642202,0.06422018348623854,0.009174311926605505,0.01834862385321101,0.06422018348623854
291076,329,166,4,2,4,5,5,2,14,0.8217821782178217,0.019801980198019802,0.009900990099009901,0.019801980198019802,0.024752475247524754,0.024752475247524754,0.009900990099009901,0.06930693069306931
291077,330,115,4,0,8,4,3,2,8,0.7986111111111112,0.027777777777777776,0.0,0.05555555555555555,0.027777777777777776,0.020833333333333332,0.013888888888888888,0.05555555555555555
291078,331,22,0,1,1,5,0,0,2,0.7096774193548387,0.0,0.03225806451612903,0.03225806451612903,0.16129032258064516,0.0,0.0,0.06451612903225806
291079,332,127,4,1,3,7,5,0,12,0.7987421383647799,0.025157232704402517,0.006289308176100629,0.018867924528301886,0.0440251572327044,0.031446540880503145,0.0,0.07547169811320754
291080,333,80,1,0,2,0,2,2,6,0.8602150537634409,0.010752688172043012,0.0,0.021505376344086023,0.0,0.021505376344086023,0.021505376344086023,0.06451612903225806
291081,334,151,1,2,3,3,3,1,7,0.8830409356725146,0.005847953216374269,0.011695906432748537,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.005847953216374269,0.04093567251461988
291082,335,150,1,1,3,4,0,1,4,0.9146341463414634,0.006097560975609756,0.006097560975609756,0.018292682926829267,0.024390243902439025,0.0,0.006097560975609756,0.024390243902439025
291083,336,182,2,0,2,4,7,0,8,0.8878048780487805,0.00975609756097561,0.0,0.00975609756097561,0.01951219512195122,0.03414634146341464,0.0,0.03902439024390244
291084,337,102,3,2,2,2,1,1,3,0.8793103448275862,0.02586206896551724,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.008620689655172414,0.008620689655172414,0.02586206896551724
291085,338,83,2,3,1,4,1,0,3,0.8556701030927835,0.020618556701030927,0.030927835051546393,0.010309278350515464,0.041237113402061855,0.010309278350515464,0.0,0.030927835051546393
291086,339,174,4,1,0,10,0,1,9,0.8743718592964824,0.020100502512562814,0.005025125628140704,0.0,0.05025125628140704,0.0,0.005025125628140704,0.04522613065326633
291087,340,75,1,1,4,4,1,0,2,0.8522727272727273,0.011363636363636364,0.011363636363636364,0.045454545454545456,0.045454545454545456,0.011363636363636364,0.0,0.022727272727272728
291088,341,34,0,0,0,4,3,1,3,0.7555555555555555,0.0,0.0,0.0,0.08888888888888889,0.06666666666666667,0.022222222222222223,0.06666666666666667
291089,342,8,0,0,0,0,0,0,1,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
291090,343,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
