CNTYVTD,VTDKEY,BinkleyR_24P_President,HaleyR_24P_President,StuckenbergR_24P_President,TrumpR_24P_President,ChristieR_24P_President,RamaswamyR_24P_President,HutchinsonR_24P_President,DeSantisR_24P_President,UncommittedR_24P_President,BinkleyR_24P_President_Percentage,HaleyR_24P_President_Percentage,StuckenbergR_24P_President_Percentage,TrumpR_24P_President_Percentage,ChristieR_24P_President_Percentage,RamaswamyR_24P_President_Percentage,HutchinsonR_24P_President_Percentage,DeSantisR_24P_President_Percentage,UncommittedR_24P_President_Percentage
212011,156,0,49,0,296,1,3,0,11,8,0.0,0.1331521739130435,0.0,0.8043478260869565,0.002717391304347826,0.008152173913043478,0.0,0.029891304347826088,0.021739130434782608
212012,157,0,85,1,378,1,2,0,8,14,0.0,0.1738241308793456,0.002044989775051125,0.7730061349693251,0.002044989775051125,0.00408997955010225,0.0,0.016359918200409,0.028629856850715747
212013,158,2,118,0,605,3,5,0,11,10,0.002652519893899204,0.15649867374005305,0.0,0.8023872679045093,0.003978779840848806,0.006631299734748011,0.0,0.014588859416445624,0.013262599469496022
212014,159,1,121,3,654,7,3,3,11,14,0.0012239902080783353,0.1481028151774786,0.0036719706242350062,0.8004895960832313,0.008567931456548347,0.0036719706242350062,0.0036719706242350062,0.01346389228886169,0.017135862913096694
212015,160,1,110,0,603,4,3,0,15,18,0.001326259946949602,0.14588859416445624,0.0,0.7997347480106101,0.005305039787798408,0.003978779840848806,0.0,0.01989389920424403,0.023872679045092837
212016,161,1,114,0,669,1,4,1,20,20,0.0012048192771084338,0.13734939759036144,0.0,0.8060240963855422,0.0012048192771084338,0.004819277108433735,0.0012048192771084338,0.024096385542168676,0.024096385542168676
213017,162,0,91,1,475,0,1,1,7,12,0.0,0.15476190476190477,0.0017006802721088435,0.8078231292517006,0.0,0.0017006802721088435,0.0017006802721088435,0.011904761904761904,0.02040816326530612
213018,163,0,65,0,382,2,1,0,6,4,0.0,0.14130434782608695,0.0,0.8304347826086956,0.004347826086956522,0.002173913043478261,0.0,0.013043478260869565,0.008695652173913044
213019,164,1,31,0,272,1,1,0,5,5,0.0031645569620253164,0.0981012658227848,0.0,0.8607594936708861,0.0031645569620253164,0.0031645569620253164,0.0,0.015822784810126583,0.015822784810126583
213020,165,0,49,1,202,2,2,0,4,11,0.0,0.18081180811808117,0.0036900369003690036,0.7453874538745388,0.007380073800738007,0.007380073800738007,0.0,0.014760147601476014,0.04059040590405904
214021,166,0,78,1,368,3,1,0,10,11,0.0,0.1652542372881356,0.00211864406779661,0.7796610169491526,0.006355932203389831,0.00211864406779661,0.0,0.0211864406779661,0.023305084745762712
214022,167,3,101,1,371,3,2,0,9,8,0.006024096385542169,0.20281124497991967,0.002008032128514056,0.7449799196787149,0.006024096385542169,0.004016064257028112,0.0,0.018072289156626505,0.01606425702811245
214023,168,1,38,0,321,0,2,0,5,6,0.002680965147453083,0.10187667560321716,0.0,0.8605898123324397,0.0,0.005361930294906166,0.0,0.013404825737265416,0.0160857908847185
214024,169,0,52,0,265,1,1,2,2,8,0.0,0.15709969788519637,0.0,0.8006042296072508,0.0030211480362537764,0.0030211480362537764,0.006042296072507553,0.006042296072507553,0.02416918429003021
214025,170,1,45,0,194,3,2,1,7,10,0.0038022813688212928,0.17110266159695817,0.0,0.7376425855513308,0.011406844106463879,0.0076045627376425855,0.0038022813688212928,0.026615969581749048,0.03802281368821293
214026,171,1,41,0,226,2,2,3,3,11,0.0034602076124567475,0.14186851211072665,0.0,0.7820069204152249,0.006920415224913495,0.006920415224913495,0.010380622837370242,0.010380622837370242,0.03806228373702422
230001,172,0,25,0,188,0,2,0,1,4,0.0,0.11363636363636363,0.0,0.8545454545454545,0.0,0.00909090909090909,0.0,0.004545454545454545,0.01818181818181818
230002,173,0,10,0,118,0,0,0,0,1,0.0,0.07751937984496124,0.0,0.9147286821705426,0.0,0.0,0.0,0.0,0.007751937984496124
230003,174,0,4,0,108,0,1,1,3,1,0.0,0.03389830508474576,0.0,0.9152542372881356,0.0,0.00847457627118644,0.00847457627118644,0.025423728813559324,0.00847457627118644
230004,175,0,12,0,136,0,0,0,2,2,0.0,0.07894736842105263,0.0,0.8947368421052632,0.0,0.0,0.0,0.013157894736842105,0.013157894736842105
250001,176,0,93,2,445,5,2,2,6,42,0.0,0.15577889447236182,0.0033500837520938024,0.7453936348408711,0.008375209380234505,0.0033500837520938024,0.0033500837520938024,0.010050251256281407,0.07035175879396985
250002,177,0,11,0,155,1,2,0,3,3,0.0,0.06285714285714286,0.0,0.8857142857142857,0.005714285714285714,0.011428571428571429,0.0,0.017142857142857144,0.017142857142857144
250003,178,0,31,1,248,7,3,1,5,16,0.0,0.09935897435897435,0.003205128205128205,0.7948717948717948,0.022435897435897436,0.009615384615384616,0.003205128205128205,0.016025641025641024,0.05128205128205128
250004,179,0,12,0,115,0,0,0,3,1,0.0,0.0916030534351145,0.0,0.8778625954198473,0.0,0.0,0.0,0.022900763358778626,0.007633587786259542
250005,180,0,30,0,212,1,1,0,3,6,0.0,0.11857707509881422,0.0,0.8379446640316206,0.003952569169960474,0.003952569169960474,0.0,0.011857707509881422,0.023715415019762844
250006,181,1,14,0,219,2,0,0,6,7,0.004016064257028112,0.05622489959839357,0.0,0.8795180722891566,0.008032128514056224,0.0,0.0,0.024096385542168676,0.028112449799196786
250009,182,1,42,0,100,3,0,0,5,16,0.005988023952095809,0.25149700598802394,0.0,0.5988023952095808,0.017964071856287425,0.0,0.0,0.029940119760479042,0.09580838323353294
250010,183,1,42,1,153,7,1,3,7,26,0.004149377593360996,0.17427385892116182,0.004149377593360996,0.6348547717842323,0.029045643153526972,0.004149377593360996,0.012448132780082987,0.029045643153526972,0.1078838174273859
250013,184,0,71,1,337,10,2,0,8,23,0.0,0.1570796460176991,0.0022123893805309734,0.745575221238938,0.022123893805309734,0.004424778761061947,0.0,0.017699115044247787,0.05088495575221239
250016,185,1,40,0,225,2,1,0,5,18,0.003424657534246575,0.136986301369863,0.0,0.7705479452054794,0.00684931506849315,0.003424657534246575,0.0,0.017123287671232876,0.06164383561643835
250017,186,2,48,0,199,2,1,0,2,9,0.0076045627376425855,0.18250950570342206,0.0,0.7566539923954373,0.0076045627376425855,0.0038022813688212928,0.0,0.0076045627376425855,0.034220532319391636
250018,187,0,73,0,475,5,4,2,10,26,0.0,0.1226890756302521,0.0,0.7983193277310925,0.008403361344537815,0.0067226890756302525,0.0033613445378151263,0.01680672268907563,0.043697478991596636
250019,188,0,10,0,46,0,0,0,2,14,0.0,0.1388888888888889,0.0,0.6388888888888888,0.0,0.0,0.0,0.027777777777777776,0.19444444444444445
270101,189,2,272,2,829,5,8,0,32,62,0.0016501650165016502,0.22442244224422442,0.0016501650165016502,0.683993399339934,0.004125412541254125,0.006600660066006601,0.0,0.026402640264026403,0.05115511551155116
270102,190,1,177,1,563,5,10,5,17,27,0.0012406947890818859,0.2196029776674938,0.0012406947890818859,0.6985111662531017,0.00620347394540943,0.01240694789081886,0.00620347394540943,0.02109181141439206,0.033498759305210915
270103,191,1,43,0,256,1,1,1,8,17,0.003048780487804878,0.13109756097560976,0.0,0.7804878048780488,0.003048780487804878,0.003048780487804878,0.003048780487804878,0.024390243902439025,0.051829268292682924
270104,192,0,183,0,749,3,4,1,19,22,0.0,0.18654434250764526,0.0,0.763506625891947,0.0030581039755351682,0.004077471967380225,0.0010193679918450561,0.019367991845056064,0.022426095820591234
270105,193,0,67,0,362,1,2,1,7,7,0.0,0.14988814317673377,0.0,0.8098434004474273,0.0022371364653243847,0.0044742729306487695,0.0022371364653243847,0.015659955257270694,0.015659955257270694
270106,194,0,23,1,201,2,1,0,1,8,0.0,0.0970464135021097,0.004219409282700422,0.8481012658227848,0.008438818565400843,0.004219409282700422,0.0,0.004219409282700422,0.03375527426160337
270107,195,0,6,0,97,0,1,0,2,2,0.0,0.05555555555555555,0.0,0.8981481481481481,0.0,0.009259259259259259,0.0,0.018518518518518517,0.018518518518518517
270108,196,0,52,0,388,2,1,1,9,11,0.0,0.11206896551724138,0.0,0.8362068965517241,0.004310344827586207,0.0021551724137931034,0.0021551724137931034,0.01939655172413793,0.023706896551724137
270109,197,0,22,1,114,0,1,0,0,4,0.0,0.15492957746478872,0.007042253521126761,0.8028169014084507,0.0,0.007042253521126761,0.0,0.0,0.028169014084507043
270110,198,0,8,0,22,1,0,0,0,1,0.0,0.25,0.0,0.6875,0.03125,0.0,0.0,0.0,0.03125
270111,199,0,113,5,593,4,4,3,11,16,0.0,0.15086782376502003,0.006675567423230975,0.7917222963951935,0.0053404539385847796,0.0053404539385847796,0.004005340453938585,0.014686248331108143,0.021361815754339118
270113,200,0,164,1,640,3,2,4,17,25,0.0,0.19158878504672897,0.0011682242990654205,0.7476635514018691,0.0035046728971962616,0.002336448598130841,0.004672897196261682,0.01985981308411215,0.029205607476635514
270114,201,1,83,0,376,2,4,0,4,9,0.0020876826722338203,0.1732776617954071,0.0,0.7849686847599165,0.0041753653444676405,0.008350730688935281,0.0,0.008350730688935281,0.018789144050104383
270115,202,2,297,0,801,5,4,3,30,43,0.0016877637130801688,0.25063291139240507,0.0,0.6759493670886076,0.004219409282700422,0.0033755274261603376,0.002531645569620253,0.02531645569620253,0.036286919831223625
270116,203,0,9,0,86,1,0,0,0,1,0.0,0.09278350515463918,0.0,0.8865979381443299,0.010309278350515464,0.0,0.0,0.0,0.010309278350515464
270117,204,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270118,205,1,144,2,522,4,3,0,14,21,0.0014064697609001407,0.20253164556962025,0.0028129395218002813,0.7341772151898734,0.005625879043600563,0.004219409282700422,0.0,0.01969057665260197,0.029535864978902954
270119,206,2,101,0,474,2,5,0,10,16,0.003278688524590164,0.16557377049180327,0.0,0.7770491803278688,0.003278688524590164,0.00819672131147541,0.0,0.01639344262295082,0.02622950819672131
270201,207,0,53,1,269,5,1,2,10,6,0.0,0.15273775216138327,0.002881844380403458,0.7752161383285303,0.01440922190201729,0.002881844380403458,0.005763688760806916,0.02881844380403458,0.01729106628242075
270202,208,0,89,0,417,5,0,0,9,11,0.0,0.16760828625235405,0.0,0.7853107344632768,0.009416195856873822,0.0,0.0,0.01694915254237288,0.02071563088512241
270203,209,0,192,2,911,0,5,3,19,28,0.0,0.16551724137931034,0.0017241379310344827,0.7853448275862069,0.0,0.004310344827586207,0.002586206896551724,0.016379310344827588,0.02413793103448276
270204,210,0,15,0,55,0,0,0,1,1,0.0,0.20833333333333334,0.0,0.7638888888888888,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888
270205,211,0,35,0,203,1,2,0,7,7,0.0,0.13725490196078433,0.0,0.796078431372549,0.00392156862745098,0.00784313725490196,0.0,0.027450980392156862,0.027450980392156862
270206,212,1,36,1,137,0,1,0,2,5,0.00546448087431694,0.19672131147540983,0.00546448087431694,0.7486338797814208,0.0,0.00546448087431694,0.0,0.01092896174863388,0.0273224043715847
270207,213,1,26,0,105,1,2,0,2,1,0.007246376811594203,0.18840579710144928,0.0,0.7608695652173914,0.007246376811594203,0.014492753623188406,0.0,0.014492753623188406,0.007246376811594203
270208,214,0,47,2,228,2,1,0,2,14,0.0,0.15878378378378377,0.006756756756756757,0.7702702702702703,0.006756756756756757,0.0033783783783783786,0.0,0.006756756756756757,0.0472972972972973
270209,215,1,72,1,329,5,4,1,5,18,0.0022935779816513763,0.1651376146788991,0.0022935779816513763,0.7545871559633027,0.011467889908256881,0.009174311926605505,0.0022935779816513763,0.011467889908256881,0.04128440366972477
270210,216,0,59,0,281,2,3,0,5,8,0.0,0.164804469273743,0.0,0.7849162011173184,0.00558659217877095,0.008379888268156424,0.0,0.013966480446927373,0.0223463687150838
270211,217,0,33,0,99,1,1,0,3,6,0.0,0.23076923076923078,0.0,0.6923076923076923,0.006993006993006993,0.006993006993006993,0.0,0.02097902097902098,0.04195804195804196
270212,218,0,34,0,197,3,0,0,5,5,0.0,0.13934426229508196,0.0,0.8073770491803278,0.012295081967213115,0.0,0.0,0.020491803278688523,0.020491803278688523
270213,219,0,309,1,1123,16,6,2,35,39,0.0,0.20182887001959504,0.0006531678641410843,0.7335075114304376,0.010450685826257348,0.003919007184846506,0.0013063357282821686,0.022860875244937948,0.025473546701502287
270214,220,0,72,0,376,1,0,2,4,10,0.0,0.15483870967741936,0.0,0.8086021505376344,0.002150537634408602,0.0,0.004301075268817204,0.008602150537634409,0.021505376344086023
270215,221,0,60,1,291,2,0,1,6,11,0.0,0.16129032258064516,0.002688172043010753,0.782258064516129,0.005376344086021506,0.0,0.002688172043010753,0.016129032258064516,0.02956989247311828
270216,222,1,99,1,349,1,2,2,4,13,0.00211864406779661,0.2097457627118644,0.00211864406779661,0.739406779661017,0.00211864406779661,0.00423728813559322,0.00423728813559322,0.00847457627118644,0.02754237288135593
270301,223,4,126,0,851,2,3,1,11,29,0.0038948393378773127,0.12268743914313535,0.0,0.8286270691333982,0.0019474196689386564,0.0029211295034079843,0.0009737098344693282,0.010710808179162609,0.028237585199610515
270302,224,0,151,2,550,5,7,3,18,35,0.0,0.19584954604409857,0.0025940337224383916,0.7133592736705577,0.00648508430609598,0.009079118028534372,0.0038910505836575876,0.023346303501945526,0.04539559014267185
270303,225,3,156,1,552,8,5,0,23,34,0.0038363171355498722,0.19948849104859334,0.0012787723785166241,0.7058823529411765,0.010230179028132993,0.00639386189258312,0.0,0.029411764705882353,0.043478260869565216
270304,226,0,13,0,79,0,1,0,3,0,0.0,0.13541666666666666,0.0,0.8229166666666666,0.0,0.010416666666666666,0.0,0.03125,0.0
270305,227,0,116,2,381,7,4,1,10,21,0.0,0.2140221402214022,0.0036900369003690036,0.7029520295202952,0.012915129151291513,0.007380073800738007,0.0018450184501845018,0.01845018450184502,0.03874538745387454
270306,228,1,32,0,214,0,0,1,6,7,0.0038314176245210726,0.12260536398467432,0.0,0.8199233716475096,0.0,0.0,0.0038314176245210726,0.022988505747126436,0.02681992337164751
270307,229,1,30,1,118,3,0,0,1,9,0.006134969325153374,0.18404907975460122,0.006134969325153374,0.7239263803680982,0.018404907975460124,0.0,0.0,0.006134969325153374,0.05521472392638037
270308,230,1,113,0,485,6,3,1,9,20,0.001567398119122257,0.17711598746081506,0.0,0.7601880877742947,0.009404388714733543,0.004702194357366771,0.001567398119122257,0.014106583072100314,0.03134796238244514
270309,231,0,44,1,319,2,0,0,5,9,0.0,0.11578947368421053,0.002631578947368421,0.8394736842105263,0.005263157894736842,0.0,0.0,0.013157894736842105,0.02368421052631579
270310,232,0,21,2,165,0,1,0,2,2,0.0,0.10880829015544041,0.010362694300518135,0.8549222797927462,0.0,0.0051813471502590676,0.0,0.010362694300518135,0.010362694300518135
270311,233,2,141,1,772,1,4,2,6,21,0.002105263157894737,0.14842105263157895,0.0010526315789473684,0.8126315789473684,0.0010526315789473684,0.004210526315789474,0.002105263157894737,0.00631578947368421,0.022105263157894735
270312,234,0,74,1,437,1,3,1,8,5,0.0,0.13962264150943396,0.0018867924528301887,0.8245283018867925,0.0018867924528301887,0.005660377358490566,0.0018867924528301887,0.01509433962264151,0.009433962264150943
270313,235,2,305,2,840,7,6,3,37,35,0.0016168148746968471,0.2465642683912692,0.0016168148746968471,0.6790622473726758,0.005658852061438965,0.004850444624090542,0.002425222312045271,0.029911075181891674,0.028294260307194827
270314,236,0,59,1,290,7,4,0,9,17,0.0,0.1524547803617571,0.002583979328165375,0.7493540051679587,0.01808785529715762,0.0103359173126615,0.0,0.023255813953488372,0.04392764857881137
270315,237,0,143,2,562,2,6,0,13,29,0.0,0.18890356671070013,0.002642007926023778,0.7424042272126816,0.002642007926023778,0.007926023778071334,0.0,0.017173051519154558,0.03830911492734478
270317,238,0,154,2,360,4,1,0,11,14,0.0,0.28205128205128205,0.003663003663003663,0.6593406593406593,0.007326007326007326,0.0018315018315018315,0.0,0.020146520146520148,0.02564102564102564
270318,239,4,182,1,755,3,13,2,24,34,0.003929273084479371,0.1787819253438114,0.0009823182711198428,0.7416502946954814,0.0029469548133595285,0.012770137524557957,0.0019646365422396855,0.023575638506876228,0.03339882121807466
270319,240,2,177,2,515,6,4,0,24,28,0.002638522427440633,0.23350923482849603,0.002638522427440633,0.679419525065963,0.0079155672823219,0.005277044854881266,0.0,0.0316622691292876,0.036939313984168866
270401,241,0,59,2,291,3,4,0,4,3,0.0,0.16120218579234974,0.00546448087431694,0.7950819672131147,0.00819672131147541,0.01092896174863388,0.0,0.01092896174863388,0.00819672131147541
270402,242,0,69,2,306,4,0,0,6,10,0.0,0.17380352644836272,0.005037783375314861,0.7707808564231738,0.010075566750629723,0.0,0.0,0.015113350125944584,0.02518891687657431
270404,243,0,11,1,124,0,0,1,1,4,0.0,0.07746478873239436,0.007042253521126761,0.8732394366197183,0.0,0.0,0.007042253521126761,0.007042253521126761,0.028169014084507043
270405,244,1,23,1,121,1,1,0,0,1,0.006711409395973154,0.15436241610738255,0.006711409395973154,0.8120805369127517,0.006711409395973154,0.006711409395973154,0.0,0.0,0.006711409395973154
270406,245,1,41,1,162,2,2,1,2,9,0.004524886877828055,0.18552036199095023,0.004524886877828055,0.7330316742081447,0.00904977375565611,0.00904977375565611,0.004524886877828055,0.00904977375565611,0.04072398190045249
270408,246,0,46,1,207,1,1,0,4,4,0.0,0.17424242424242425,0.003787878787878788,0.7840909090909091,0.003787878787878788,0.003787878787878788,0.0,0.015151515151515152,0.015151515151515152
270409,247,0,40,1,203,0,1,0,2,16,0.0,0.1520912547528517,0.0038022813688212928,0.7718631178707225,0.0,0.0038022813688212928,0.0,0.0076045627376425855,0.060836501901140684
270410,248,0,9,2,77,0,2,0,1,2,0.0,0.0967741935483871,0.021505376344086023,0.8279569892473119,0.0,0.021505376344086023,0.0,0.010752688172043012,0.021505376344086023
270412,249,0,29,0,102,1,1,0,2,4,0.0,0.20863309352517986,0.0,0.7338129496402878,0.007194244604316547,0.007194244604316547,0.0,0.014388489208633094,0.02877697841726619
270413,250,0,20,1,156,2,1,0,1,7,0.0,0.10638297872340426,0.005319148936170213,0.8297872340425532,0.010638297872340425,0.005319148936170213,0.0,0.005319148936170213,0.03723404255319149
270414,251,0,12,2,84,2,1,0,1,5,0.0,0.11214953271028037,0.018691588785046728,0.7850467289719626,0.018691588785046728,0.009345794392523364,0.0,0.009345794392523364,0.04672897196261682
270415,252,1,16,0,129,2,1,0,3,3,0.0064516129032258064,0.1032258064516129,0.0,0.832258064516129,0.012903225806451613,0.0064516129032258064,0.0,0.01935483870967742,0.01935483870967742
270419,253,0,25,0,216,1,0,0,1,4,0.0,0.10121457489878542,0.0,0.8744939271255061,0.004048582995951417,0.0,0.0,0.004048582995951417,0.016194331983805668
291001,254,0,14,0,9,0,0,0,0,0,0.0,0.6086956521739131,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.0
291002,255,0,10,0,32,0,0,0,0,0,0.0,0.23809523809523808,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0
291003,256,0,25,0,41,1,0,0,0,1,0.0,0.36764705882352944,0.0,0.6029411764705882,0.014705882352941176,0.0,0.0,0.0,0.014705882352941176
291004,257,0,3,0,17,0,0,0,0,1,0.0,0.14285714285714285,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.047619047619047616
291005,258,0,3,0,27,0,0,0,0,0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0
291006,259,0,5,0,60,0,0,0,1,0,0.0,0.07575757575757576,0.0,0.9090909090909091,0.0,0.0,0.0,0.015151515151515152,0.0
291007,260,0,8,0,34,0,0,0,0,0,0.0,0.19047619047619047,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.0
291008,261,0,36,1,49,1,1,0,2,1,0.0,0.3956043956043956,0.01098901098901099,0.5384615384615384,0.01098901098901099,0.01098901098901099,0.0,0.02197802197802198,0.01098901098901099
291009,262,1,21,0,88,1,0,0,1,1,0.008849557522123894,0.18584070796460178,0.0,0.7787610619469026,0.008849557522123894,0.0,0.0,0.008849557522123894,0.008849557522123894
291010,263,0,8,0,17,0,0,0,0,1,0.0,0.3076923076923077,0.0,0.6538461538461539,0.0,0.0,0.0,0.0,0.038461538461538464
291011,264,1,1,0,28,0,0,0,0,1,0.03225806451612903,0.03225806451612903,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.03225806451612903
291012,265,0,10,0,98,2,2,0,1,1,0.0,0.08771929824561403,0.0,0.8596491228070176,0.017543859649122806,0.017543859649122806,0.0,0.008771929824561403,0.008771929824561403
291013,266,0,5,1,62,0,0,0,2,0,0.0,0.07142857142857142,0.014285714285714285,0.8857142857142857,0.0,0.0,0.0,0.02857142857142857,0.0
291014,267,0,4,0,23,0,0,0,0,0,0.0,0.14814814814814814,0.0,0.8518518518518519,0.0,0.0,0.0,0.0,0.0
291015,268,1,2,0,28,0,0,0,0,0,0.03225806451612903,0.06451612903225806,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0
291016,269,0,0,0,34,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
291017,270,0,2,0,14,0,1,0,0,0,0.0,0.11764705882352941,0.0,0.8235294117647058,0.0,0.058823529411764705,0.0,0.0,0.0
291018,271,0,2,0,25,0,0,1,0,0,0.0,0.07142857142857142,0.0,0.8928571428571429,0.0,0.0,0.03571428571428571,0.0,0.0
291019,272,0,3,1,22,0,0,0,0,0,0.0,0.11538461538461539,0.038461538461538464,0.8461538461538461,0.0,0.0,0.0,0.0,0.0
291020,273,0,7,1,83,0,1,0,0,1,0.0,0.07526881720430108,0.010752688172043012,0.8924731182795699,0.0,0.010752688172043012,0.0,0.0,0.010752688172043012
291021,274,0,3,0,39,0,0,0,1,0,0.0,0.06976744186046512,0.0,0.9069767441860465,0.0,0.0,0.0,0.023255813953488372,0.0
291022,275,0,3,0,20,0,0,0,0,0,0.0,0.13043478260869565,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0
291023,276,0,8,0,40,0,0,0,0,0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
291024,277,0,15,0,151,1,1,0,3,2,0.0,0.08670520231213873,0.0,0.8728323699421965,0.005780346820809248,0.005780346820809248,0.0,0.017341040462427744,0.011560693641618497
291025,278,0,1,0,8,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
